videoId,categories
slerzkGYflo,"[('Cartoon', '0.952862'), ('Animation', '0.505798'), ('The Walt Disney Company', '0.0445663'), ('Video game', '0.0312852'), ('Game', '0.0311473'), ('Sonic the Hedgehog', '0.0131989'), ('Pokémon', '0.0105143'), ('Kinder Surprise', '0.00847103'), ('Eric Cartman', '0.00821274'), ('Toy', '0.00816593'), ('The Legend of Zelda', '0.00724213'), ('Outdoor recreation', '0.00685093'), ('Strawberry', '0.00591614'), ('Pikachu', '0.00584959'), ('Barbie', '0.00561987'), ('Sonic Heroes', '0.00540697'), ('The Legend of Zelda: The Wind Waker', '0.0048361'), ('Sheriff Woody', '0.00478917'), ('Jilbāb', '0.0046794'), ('Alphabet', '0.0045755')]"
sw1Min4O1Yg,"[('Cartoon', '0.987678'), ('Animation', '0.851694'), ('Game', '0.0350325'), ('Pig', '0.0205312'), ('Video game', '0.0104526'), ('Cartoon Network', '0.0104104'), ('Farm', '0.00954445'), ('Anpanman', '0.00333735'), (""Garry's Mod"", '0.00271161'), ('Chicken', '0.00253989'), ('Animal Crossing', '0.00239347'), ('Eric Cartman', '0.00220026'), ('Wedding', '0.00200363'), ('Lalaloopsy', '0.00191764'), ('Bear', '0.0019145'), ('Dance', '0.00188978'), ('Giant panda', '0.00187969'), ('Puppetry', '0.00182201'), ('Peter Griffin', '0.00180978'), ('Toddler', '0.00175669')]"
tABbPcKHjhE,"[('Toy', '0.931145'), ('Play-Doh', '0.862428'), ('Hamburger', '0.446248'), (""McDonald's"", '0.306587'), ('Dough', '0.30002'), ('Cheeseburger', '0.237771'), ('Fast food', '0.223827'), ('Food', '0.164844'), ('Plasticine', '0.0926093'), ('Kinder Surprise', '0.0350762'), ('Cartoon', '0.0338239'), ('Modelling clay', '0.0336124'), ('Clay', '0.0266563'), ('Burger King', '0.0244377'), ('Animation', '0.0243937'), ('Cookie', '0.019986'), ('French fries', '0.0197181'), ('Hello Kitty', '0.0188612'), ('Rainbow', '0.0169871'), ('Cake', '0.0106735')]"
tFaME3V6Ueg,"[('Cartoon', '0.953705'), ('Animation', '0.650549'), ('Game', '0.387929'), ('Video game', '0.103752'), ('Clown', '0.037666'), ('Ronald McDonald', '0.026808'), ('Anpanman', '0.0266271'), (""McDonald's"", '0.014925'), ('Luigi', '0.00911252'), ('Sailor Moon', '0.00771255'), ('Cartoon Network', '0.00670217'), ('Pokémon', '0.00453949'), ('The Walt Disney Company', '0.00442308'), ('Mario & Luigi: Superstar Saga', '0.00413162'), ('Lucky Star (manga)', '0.00402582'), ('Dance', '0.00347355'), ('Wii', '0.00342707'), ('Mickey Mouse', '0.00314691'), ('Playground', '0.00309152'), ('Dragon Ball', '0.00292141')]"
tLe7YRV6Jxg,"[('Cartoon', '0.571618'), ('Animation', '0.410818'), ('Toy', '0.0592876'), ('Luigi', '0.0194678'), ('Game', '0.0193423'), ('Anpanman', '0.0156887'), ('Video game', '0.014269'), ('Wii U', '0.0107555'), ('Dance', '0.00912053'), ('Gummy bear', '0.00847051'), ('Sheriff Woody', '0.00682746'), (""McDonald's"", '0.00607241'), ('Bart Simpson', '0.00559862'), ('Lego Duplo', '0.00511733'), ('Wii', '0.00505765'), ('Homer Simpson', '0.00453185'), ('Mario Kart', '0.00434918'), ('Lego', '0.00427363'), ('Nintendo 3DS', '0.00378196'), ('Princess Peach', '0.003592')]"
tbbKjDjMDok,"[('Cartoon', '0.891436'), ('Animation', '0.656183'), ('Video game', '0.188073'), ('Game', '0.123568'), ('The Walt Disney Company', '0.0619656'), ('Sonic the Hedgehog', '0.0523293'), ('Olaf (Disney)', '0.0332569'), ('Sheriff Woody', '0.0284635'), ('Christmas', '0.025619'), ('Sonic the Hedgehog (character)', '0.0166693'), ('Tails (character)', '0.0110486'), ('Snowman', '0.00921811'), ('Sonic Unleashed', '0.00914158'), ('Doctor Eggman', '0.00831873'), ('LittleBigPlanet 2', '0.00757402'), ('LittleBigPlanet (2008 video game)', '0.00727532'), ('Penguin', '0.00566862'), ('Trailer (promotion)', '0.00487252'), ('Crash Bandicoot', '0.00477847'), ('Mickey Mouse', '0.00474996')]"
thNnnpmRZBU,"[('Cartoon', '0.990594'), ('Animation', '0.698301'), ('Littlest Pet Shop', '0.0817209'), ('Game', '0.0143062'), ('Cartoon Network', '0.0126226'), ('Video game', '0.00971761'), ('Pig', '0.00899079'), ('The Walt Disney Company', '0.00711694'), ('Alphabet', '0.00586934'), ('Farm', '0.005031'), ('Kinder Surprise', '0.00377673'), ('Hat', '0.0037619'), ('Fruit', '0.00328357'), ('Mickey Mouse', '0.00314452'), ('Monkey', '0.00303035'), ('Museum', '0.00289668'), ('Kitten', '0.00247872'), ('Raven (comics)', '0.00245366'), ('Toddler', '0.00244118'), ('Sonic the Hedgehog', '0.00233001')]"
tibruA7eIN0,"[('Cartoon', '0.889087'), ('Animation', '0.618559'), ('Animal Crossing', '0.0772495'), ('Animal Crossing: City Folk', '0.0258534'), ('Animal Crossing: New Leaf', '0.0249481'), ('Kirby (character)', '0.018492'), ('Game', '0.014146'), ('Pig', '0.0139448'), ('Video game', '0.0117387'), ('Eye', '0.0105656'), ('Fruit', '0.00974185'), ('Food', '0.00850006'), ('Portal 2', '0.00775335'), ('Cartoon Network', '0.0055758'), ('Sheep', '0.00519847'), ('Sgt. Frog', '0.00487472'), ('Naruto', '0.00472447'), ('Vehicle', '0.0041763'), ('Kirby (series)', '0.00409156'), ('Giant panda', '0.00395805')]"
tvDZbnDNolM,"[('Cartoon', '0.766804'), ('Animation', '0.392528'), ('Game', '0.183704'), ('Circus', '0.14931'), ('Video game', '0.11875'), ('Dance', '0.0594085'), ('Playmobil', '0.0321111'), ('Mickey Mouse', '0.0206107'), ('Clown', '0.0196352'), (""McDonald's"", '0.0105786'), ('Pep squad', '0.00829324'), ('Playground', '0.00601327'), ('The Walt Disney Company', '0.00567917'), ('Toy', '0.00483916'), ('Sonic the Hedgehog', '0.0041878'), ('Sheriff Woody', '0.00373674'), ('Looney Tunes', '0.00365529'), ('Goofy', '0.0028657'), ('Aikatsu!', '0.00247617'), ('Donald Duck', '0.00237021')]"
u3guknxY-p0,"[('Toy', '0.928712'), ('Doll', '0.691052'), ('Barbie', '0.170007'), ('The Walt Disney Company', '0.156208'), ('Cosmetics', '0.076188'), ('Littlest Pet Shop', '0.0197567'), ('Baby Alive', '0.0173155'), ('Play-Doh', '0.0121562'), ('Animation', '0.0108649'), ('Kinder Surprise', '0.00894284'), ('Princess', '0.00862147'), ('Sailor Moon', '0.00816266'), ('Pretty Cure', '0.0068121'), ('Lip balm', '0.00667576'), (""McDonald's"", '0.00649427'), ('Hello Kitty', '0.00641484'), ('Cartoon', '0.00576771'), ('Gashapon', '0.00511897'), ('Toys R"" Us""', '0.0050471'), ('Figurine', '0.00492863')]"
uMTqKP7DrMI,"[('Cartoon', '0.990145'), ('Animation', '0.755936'), ('Game', '0.0961586'), ('Farm', '0.0494247'), ('Video game', '0.0343339'), ('Littlest Pet Shop', '0.0305792'), ('Pig', '0.0225851'), ('Bear', '0.00678577'), ('Fire engine', '0.00604727'), ('Lego Duplo', '0.00561201'), ('Cartoon Network', '0.0039399'), ('Bus', '0.00392134'), ('Firefighter', '0.00375077'), ('Eric Cartman', '0.00325858'), ('Guppy', '0.00226877'), ('Kitten', '0.00190438'), ('Pikachu', '0.00181008'), ('Jigsaw puzzle', '0.00168696'), ('Call of Duty: Black Ops II', '0.00157314'), ('Livestock', '0.00156417')]"
uS8ka3qMG4I,"[('Dance', '0.26953'), ('Animation', '0.220016'), ('Toy', '0.063825'), ('Game', '0.0558943'), ('The Walt Disney Company', '0.0496026'), ('Cartoon', '0.0388087'), ('Video game', '0.0332471'), ('Spider-Man', '0.0283092'), ('Elmo', '0.026425'), (""McDonald's"", '0.0239741'), ('Clay animation', '0.0138217'), ('Hulk (comics)', '0.00988925'), ('Sheriff Woody', '0.00811596'), ('Sonic the Hedgehog', '0.00799387'), ('Zoo', '0.00624365'), ('Toddler', '0.00615322'), ('Walt Disney World', '0.00612261'), ('Chipmunk', '0.00605234'), ('Costume', '0.00598587'), ('Clown', '0.00496712')]"
ubqfk-8tbe4,"[('Dance', '0.140988'), ('Wedding', '0.131497'), ('Toy', '0.0917678'), ('Cosmetics', '0.0829362'), ('Doll', '0.0600702'), ('Hairstyle', '0.0483814'), ('Bride', '0.0366398'), ('The Walt Disney Company', '0.0328078'), ('Touhou Project', '0.0222858'), ('Video game', '0.0217824'), ('Music video', '0.0164003'), ('Animation', '0.0160124'), ('Barbie', '0.0156353'), ('Costume', '0.0152928'), ('Dress', '0.0151291'), ('Princess', '0.014389'), ('Wedding photography', '0.0126648'), ('Photography', '0.0116806'), ('Fashion', '0.0116179'), ('Vehicle', '0.00890915')]"
uelHwf8o7_U,"[('Music video', '0.462854'), ('Video game', '0.117691'), ('Animation', '0.0317243'), ('Trailer (promotion)', '0.0217968'), ('Sonic the Hedgehog', '0.0152369'), ('Resident Evil', '0.0151008'), ('Game', '0.0150918'), ('Fire', '0.00665044'), ('Slender: The Eight Pages', '0.00469647'), ('Iron Man', '0.002786'), ('Left 4 Dead', '0.0023353'), ('Portal (video game)', '0.00227308'), ('Devil May Cry', '0.00190348'), ('Shadow the Hedgehog', '0.00185432'), ('Star Wars', '0.00185053'), ('Food', '0.00170848'), ('Christmas', '0.00167385'), ('Vampire', '0.00165702'), ('Villain', '0.00156689'), ('Daredevil (Marvel Comics character)', '0.00141884')]"
uiNoHzL9-Do,"[('Cartoon', '0.929246'), ('Animation', '0.367487'), ('Game', '0.276309'), ('Video game', '0.197678'), (""McDonald's"", '0.0659133'), ('Fighting game', '0.0506073'), ('Dance', '0.034219'), ('Street Fighter', '0.0294524'), ('Sonic the Hedgehog', '0.0287187'), ('Clown', '0.021045'), ('Touhou Project', '0.0170525'), ('Sheriff Woody', '0.00837391'), ('Ronald McDonald', '0.00833002'), ('Sonic the Hedgehog (character)', '0.00762954'), ('M.U.G.E.N', '0.0060169'), ('Elmo', '0.00488526'), ('Arcade game', '0.00462097'), ('Sonic Heroes', '0.00428832'), ('Luigi', '0.00427651'), ('Kingdom Hearts', '0.00404092')]"
uirRp22I6Cc,"[('Cartoon', '0.973647'), ('Game', '0.594637'), ('Animation', '0.459141'), ('Video game', '0.238031'), ('Racing', '0.0294158'), ('Sonic the Hedgehog', '0.0181238'), ('Mario Kart', '0.0161346'), ('Sonic Heroes', '0.00959422'), ('Vehicle', '0.00674603'), ('Toy', '0.00653752'), ('Luigi', '0.00618196'), ('Wii', '0.00560191'), ('Go-kart', '0.00560127'), ('Kinder Surprise', '0.0053989'), ('Farm', '0.00370339'), ('Action figure', '0.00362554'), ('The Walt Disney Company', '0.00340005'), ('The Simpsons: Hit & Run', '0.00240257'), ('Robot', '0.00221342'), ('Donald Duck', '0.00197709')]"
ullIGevpf-U,"[('Swimming pool', '0.160863'), ('Video game', '0.0801561'), ('Music video', '0.0676602'), ('School', '0.0649123'), ('Animation', '0.0437546'), ('Game', '0.0368328'), ('Sonic the Hedgehog', '0.0252981'), ('Toy', '0.0244197'), ('University', '0.0145356'), ('Food', '0.0126499'), ('Hair', '0.00993434'), ('Ten-pin bowling', '0.00948512'), ('Barbie', '0.0094391'), ('Dance', '0.00937132'), ('Bowling', '0.00842404'), (""Mirror's Edge"", '0.00706222'), ('Minecraft', '0.00648699'), ('Fashion', '0.00593478'), ('Antena 3 (Spain)', '0.0058742'), ('Walt Disney World', '0.00584981')]"
uotbxAV9DiM,"[('Cartoon', '0.908241'), ('Animation', '0.795828'), ('Game', '0.295513'), ('Video game', '0.174631'), ('Cattle', '0.068742'), ('Farm', '0.064825'), (""Garry's Mod"", '0.0417978'), ('Cartoon Network', '0.0121889'), ('Sheriff Woody', '0.00634037'), ('/m/021bp2', '0.00543489'), ('The Sims 2', '0.00453336'), ('The Sims', '0.00399099'), ('Plant', '0.00338406'), ('Livestock', '0.00316392'), ('Pony', '0.00215854'), ('Animal', '0.00194907'), ('Doctor Eggman', '0.00180786'), ('Sonic the Hedgehog', '0.0017127'), ('Sheep', '0.00166335'), ('My Little Pony', '0.00163668')]"
uxpDa-c-4Mc,"[('Dance', '0.439397'), ('Music video', '0.224866'), ('Animation', '0.215541'), ('Performance art', '0.145746'), ('Video game', '0.0678701'), ('Game', '0.0263945'), ('Resident Evil', '0.0162086'), ('Cartoon', '0.0104934'), ('Video game console', '0.0101893'), ('Kinect', '0.0046979'), ('Xbox', '0.00458765'), ('Robot', '0.00405023'), ('Spider-Man', '0.00356371'), ('Daredevil (Marvel Comics character)', '0.0023625'), ('Optical illusion', '0.00209917'), ('LittleBigPlanet (2008 video game)', '0.00203983'), ('Attack on Titan', '0.00178899'), ('Television advertisement', '0.00174364'), ('Fighting game', '0.00163539'), ('Xbox 360', '0.00160188')]"
v0rX7souIRI,"[('Cartoon', '0.990975'), ('Animation', '0.89957'), ('Game', '0.0694547'), ('Littlest Pet Shop', '0.0374908'), ('Video game', '0.0319511'), ('Cartoon Network', '0.00755588'), ('My Little Pony', '0.00692589'), ('Strawberry', '0.00592889'), ('Pony', '0.00545142'), ('Tamagotchi', '0.00454205'), ('Sonic the Hedgehog', '0.00362372'), ('Pig', '0.00298452'), ('Chicken', '0.00284885'), ('Farm', '0.00279041'), ('Monkey', '0.00239508'), ('Rainbow', '0.00201295'), ('Balloon', '0.00187152'), ('Toddler', '0.00160084'), ('Television advertisement', '0.00158945'), ('Cinderella', '0.00141738')]"
v5W_XcM9fNg,"[('Toy', '0.940689'), ('Toddler', '0.384194'), ('Kinder Surprise', '0.224671'), ('Egg as food', '0.126463'), ('Doll', '0.060773'), ('Play-Doh', '0.0475658'), ('Food', '0.0345064'), ('Candy', '0.0179757'), ('Vehicle', '0.0105221'), ('Car', '0.0098064'), (""McDonald's"", '0.00592371'), ('Dough', '0.00555409'), ('Animal', '0.00497157'), ('Barbie', '0.00355235'), ('Furby', '0.00347007'), ('Doughnut', '0.00331504'), ('Cosmetics', '0.00308947'), ('Baby Alive', '0.00301442'), ('My Little Pony', '0.00300896'), ('Chocolate', '0.00290744')]"
v7yg3XeeRYM,"[('Toy', '0.831077'), ('Vehicle', '0.665657'), ('Train', '0.334795'), ('Car', '0.270041'), ('Slot car', '0.243264'), ('Thomas the Tank Engine', '0.0983442'), ('Hot Wheels', '0.0917526'), ('Motorsport', '0.0371509'), ('Mini 4WD', '0.0362379'), ('Race track', '0.0235998'), ('Racing', '0.0193565'), ('Toy train', '0.018326'), ('Tire', '0.0181679'), ('Spider-Man', '0.0180254'), ('Radio-controlled car', '0.0147046'), ('Animation', '0.0130415'), ('Plarail', '0.0123469'), ('Sonic the Hedgehog', '0.0108094'), ('Radio-controlled model', '0.0098174'), ('Lightning McQueen', '0.00932143')]"
vK-WMpeCt3g,"[('Cartoon', '0.992356'), ('Animation', '0.836926'), ('Chicken', '0.182672'), ('Game', '0.168653'), ('Video game', '0.0648053'), ('Rooster', '0.0353017'), ('Duck', '0.032575'), ('My Little Pony', '0.0156819'), ('Pony', '0.0119192'), ('Farm', '0.010993'), ('Animal', '0.00713671'), ('Livestock', '0.00664126'), ('Cartoon Network', '0.00566439'), ('Rainbow', '0.003814'), ('Sonic the Hedgehog', '0.00359483'), ('Cinderella', '0.00346828'), ('/m/0fhnl08', '0.00326485'), ('Sonic Heroes', '0.00319377'), (""McDonald's"", '0.00271099'), ('Trailer (promotion)', '0.00225456')]"
vPiCTFOjUNo,"[('Doll', '0.373174'), ('Toy', '0.25378'), ('Barbie', '0.0532225'), ('Toddler', '0.046101'), ('Photography', '0.0439797'), ('Ken (doll)', '0.0362631'), ('Radio-controlled model', '0.022919'), ('The Walt Disney Company', '0.018127'), ('Dance', '0.0171766'), ('Animation', '0.0127514'), ('Vehicle', '0.0121986'), ('Baby Alive', '0.0121873'), ('Mattress', '0.0104383'), ('Room', '0.0100947'), ('Mermaid', '0.00746783'), ('Slide show', '0.00719384'), ('Bed', '0.0070058'), ('Cosmetics', '0.00659938'), ('My Little Pony', '0.00595365'), ('Car', '0.00573754')]"
vT8JSiboZkc,"[('Food', '0.899515'), ('Eating', '0.339856'), ('Cuisine', '0.271476'), ('Outline of meals', '0.248905'), ('Hamburger', '0.174755'), ('Dish (food)', '0.16393'), (""McDonald's"", '0.116016'), ('Toy', '0.103039'), ('Fast food', '0.0573639'), ('Cooking', '0.0249365'), ('Cheeseburger', '0.0192928'), ('Ice cream', '0.0168494'), ('Recipe', '0.0152607'), ('Vehicle', '0.0145026'), ('Toddler', '0.0138349'), ('Kamen Rider Series', '0.0127825'), ('Popcorn', '0.0110995'), ('Motorcycle', '0.0106988'), ('Cooked rice', '0.00646529'), ('Watermelon', '0.00604737')]"
vTLGo9SjL-8,"[('Doll', '0.074679'), ('Toy', '0.0573191'), ('Ken (doll)', '0.0444163'), ('Barbie', '0.0403045'), ('Mermaid', '0.0357978'), ('Food', '0.0353159'), ('Cosmetics', '0.0280431'), ('Slide show', '0.0190115'), ('Hair', '0.0171085'), ('Hairstyle', '0.0156003'), ('Animation', '0.0151125'), ('Photography', '0.013873'), ('Wedding', '0.0125252'), ('Fashion', '0.00906764'), ('Vehicle', '0.00876258'), ('Dance', '0.00757602'), ('The Walt Disney Company', '0.00666307'), ('Toddler', '0.00589984'), ('Mobile phone', '0.00550476'), ('Video game', '0.00359734')]"
vTuXJzGblxQ,"[('Toy', '0.937499'), ('Lightning McQueen', '0.256017'), ('The Walt Disney Company', '0.238018'), ('Kinder Surprise', '0.199639'), ('Egg as food', '0.0740252'), ('Animal', '0.0631658'), ('Play-Doh', '0.052899'), ('Sheriff Woody', '0.0382055'), ('Hot Wheels', '0.0298495'), ('Action figure', '0.0284709'), ('Vehicle', '0.0217205'), ('Spider-Man', '0.0217105'), (""McDonald's"", '0.0203035'), ('Model car', '0.0182365'), ('Dinosaur', '0.014982'), ('Pet', '0.0147972'), ('Sonic the Hedgehog', '0.013078'), ('Tyrannosaurus', '0.0128147'), ('Thomas the Tank Engine', '0.0126852'), ('Transformers', '0.0104442')]"
vUZKvhrVWP8,"[('Cartoon', '0.987395'), ('Animation', '0.733955'), ('Game', '0.266325'), ('Video game', '0.122309'), ('Cartoon Network', '0.018462'), ('Fantage', '0.00987171'), ('Sonic the Hedgehog', '0.0093191'), ('Tamagotchi', '0.00760751'), ('Poptropica', '0.00581505'), ('Sonic the Hedgehog (character)', '0.0029647'), ('Doraemon', '0.00255142'), ('Littlest Pet Shop', '0.00218559'), ('Bear', '0.00204099'), ('Anpanman', '0.00198445'), ('Homer Simpson', '0.00186796'), ('Hello Kitty', '0.0016278'), ('Pony', '0.00158681'), ('Doctor Eggman', '0.00142027'), ('Rilakkuma', '0.00138301'), ('Pac-Man', '0.00133973')]"
vb5qvCfIIo4,"[('Insect', '0.755145'), ('Animal', '0.708314'), ('Beetle', '0.339365'), ('Toy', '0.219669'), ('Food', '0.146517'), ('Fruit', '0.138316'), ('Bead', '0.0415063'), ('Cockroach', '0.041433'), ('Larva', '0.0265742'), ('Kamen Rider Series', '0.0165642'), ('Beadwork', '0.0128371'), ('Fishing bait', '0.0122077'), ('Blueberry', '0.0113031'), ('Vehicle', '0.0104657'), ('Radio-controlled model', '0.00961189'), ('Tarantula', '0.00899774'), ('Bean', '0.00782754'), ('Grape', '0.00749395'), ('Caterpillar', '0.00705828'), ('Pet', '0.00575238')]"
vjW8wmF5VWc,"[('Dance', '0.603473'), ('Music video', '0.136871'), ('Performance art', '0.12742'), ('Game', '0.0545533'), ('Animation', '0.049691'), ('Video game', '0.0459389'), ('Haruhi Suzumiya', '0.0102522'), ('Fashion', '0.00650584'), ('Trailer (promotion)', '0.00562027'), ('Spider-Man', '0.00435569'), ('Attack on Titan', '0.00390812'), ('Video game console', '0.00291565'), ('Costume', '0.00254683'), ('Eren Yeager', '0.0024086'), ('Chipmunk', '0.00231698'), ('Para Para', '0.00225476'), ('Street Fighter', '0.00219099'), ('Boxing', '0.00200554'), ('Ballet', '0.00179189'), ('Xbox (console)', '0.00173413')]"
wNB4n0AKtWw,"[('Cartoon', '0.836307'), ('Animation', '0.663542'), ('The Walt Disney Company', '0.118646'), ('Doll', '0.066654'), ('Game', '0.0540247'), ('Video game', '0.0382159'), ('Sheriff Woody', '0.0191766'), ('Monster High', '0.0183298'), ('My Little Pony', '0.0142602'), ('Monster', '0.01352'), ('Barbie', '0.010472'), ('Toy', '0.0101248'), ('Olaf (Disney)', '0.00649929'), ('Dance', '0.00525312'), ('Lalaloopsy', '0.0052124'), ('Spider-Man', '0.00493414'), ('Pony', '0.00487677'), ('Unicorn', '0.00416761'), ('Pet', '0.00390378'), ('Performance art', '0.00388733')]"
wTr9ugf5KpA,"[('Toy', '0.759716'), ('Food', '0.275837'), (""McDonald's"", '0.213275'), ('Hamburger', '0.133809'), ('Fast food', '0.0633055'), ('Lightning McQueen', '0.0481943'), ('Vehicle', '0.0479961'), ('Car', '0.0430338'), ('Cheeseburger', '0.0306679'), ('Video game', '0.0303944'), ('Game', '0.023444'), ('Barbie', '0.0223115'), ('Radio-controlled car', '0.0206853'), ('Doll', '0.0176507'), ('Sandwich', '0.0153874'), ('Radio-controlled model', '0.0138467'), ('Animation', '0.0129303'), ('Truck', '0.0124934'), ('Iron Man', '0.0106248'), ('Lego', '0.0100355')]"
waVSGi8B7YM,"[('Toy', '0.32315'), ('The Walt Disney Company', '0.220855'), ('Animation', '0.119259'), ('Doll', '0.10536'), ('Barbie', '0.0938225'), ('Princess', '0.0590439'), ('Ken (doll)', '0.0434966'), ('Pretty Cure', '0.0399692'), ('Toddler', '0.0393582'), ('My Little Pony', '0.0285075'), ('Sonic the Hedgehog', '0.0277918'), ('Pony', '0.0181026'), ('Vehicle', '0.0150322'), ('Cosmetics', '0.0116168'), ('Mermaid', '0.00736287'), ('Cartoon', '0.00725872'), ('Photography', '0.00707061'), ('Walt Disney World', '0.0067038'), ('Food', '0.00555962'), ('Sailor Moon', '0.00475715')]"
wk4KHNJjpjQ,"[('Cartoon', '0.947009'), ('Animation', '0.696433'), ('Video game', '0.159889'), ('Game', '0.1368'), ('Christmas', '0.103386'), ('Sonic the Hedgehog', '0.066476'), ('Sonic Unleashed', '0.0214298'), ('The Walt Disney Company', '0.0193206'), ('Tails (character)', '0.0147478'), ('Sonic the Hedgehog (character)', '0.0144193'), ('Bear', '0.0107579'), ('Trailer (promotion)', '0.010493'), ('Olaf (Disney)', '0.00822778'), ('Kirby (series)', '0.0077978'), ('Santa Claus', '0.00598271'), ('Snowman', '0.00580489'), ('Doctor Eggman', '0.00536887'), ('Owl', '0.00502594'), ('Sheriff Woody', '0.00350188'), ('LittleBigPlanet 2', '0.00320153')]"
x3cZwk9VAzA,"[('Cartoon', '0.990775'), ('Animation', '0.630974'), ('Game', '0.290196'), ('Video game', '0.206063'), ('The Walt Disney Company', '0.0209445'), ('My Little Pony', '0.0184722'), ('Pony', '0.00845589'), ('Littlest Pet Shop', '0.00786289'), ('Farm', '0.00628839'), ('Zoo', '0.00378664'), ('Music video', '0.00286369'), ('Sonic the Hedgehog', '0.00267951'), ('Rainbow', '0.00231989'), ('Pikachu', '0.00208041'), ('Mickey Mouse', '0.00197972'), ('LittleBigPlanet 2', '0.00192283'), ('Cartoon Network', '0.00172201'), ('Bear', '0.00141388'), ('Livestock', '0.00128996'), ('Kitten', '0.0012808')]"
xAgaG0wM1jY,"[('Cartoon', '0.98976'), ('Animation', '0.78496'), ('Farm', '0.0389'), ('Pig', '0.0324711'), ('Game', '0.0213'), ('Littlest Pet Shop', '0.0127142'), ('Fruit', '0.0109507'), ('Toddler', '0.0094987'), ('Video game', '0.00696851'), ('Cartoon Network', '0.00562962'), ('Finger', '0.0038428'), ('Bear', '0.00315312'), ('Livestock', '0.00272061'), ('Monkey', '0.00270832'), ('Wedding', '0.00233385'), ('Art', '0.00191007'), ('Alphabet', '0.00188296'), ('Kitten', '0.00176435'), ('Eric Cartman', '0.00164811'), ('Pumpkin', '0.00154231')]"
3qi9uG8RR7o,"[('Toy', '0.987479'), ('Doll', '0.928649'), ('Baby Alive', '0.616297'), ('Barbie', '0.144354'), ('Littlest Pet Shop', '0.0644745'), ('Toddler', '0.0225998'), ('Lalaloopsy', '0.0137813'), ('Dollhouse', '0.0108527'), ('Food', '0.00833864'), ('Cooking show', '0.00800346'), ('Toys R"" Us""', '0.0050861'), (""McDonald's"", '0.00444445'), ('Cooking', '0.00433428'), ('The Walt Disney Company', '0.00406164'), ('Animation', '0.00391835'), ('Cartoon', '0.00345895'), ('Beauty salon', '0.00328451'), ('My Little Pony', '0.00257198'), ('Pet', '0.00255447'), ('Video game', '0.00249156')]"
3r4cadv1Cmw,"[('Cartoon', '0.994094'), ('Animation', '0.803015'), ('Game', '0.14771'), ('Cartoon Network', '0.119084'), ('Video game', '0.085755'), ('Sonic the Hedgehog', '0.00909207'), ('Littlest Pet Shop', '0.00438696'), ('Bee', '0.00421039'), ('Farm', '0.00335031'), ('Chicken', '0.00278307'), ('Dance', '0.00236423'), ('Sonic the Hedgehog (character)', '0.00229036'), ('Rainbow', '0.00210466'), ('Deer', '0.00165531'), ('Zoo', '0.00152905'), ('The Walt Disney Company', '0.0014861'), ('Angry Birds (video game)', '0.00146065'), ('Trailer (promotion)', '0.00140405'), ('Wii', '0.00138089'), ('My Little Pony', '0.00132398')]"
3yGtdAdeO7o,"[('Animation', '0.411924'), ('Cartoon', '0.409222'), ('Game', '0.136059'), ('Video game', '0.101993'), ('Sonic the Hedgehog', '0.0621027'), ('Dance', '0.0580636'), ('Spider-Man', '0.0214346'), ('My Little Pony', '0.0185571'), ('Strawberry', '0.0155341'), ('The Walt Disney Company', '0.0127165'), ('Sonic the Hedgehog (character)', '0.0102625'), ('Toy', '0.00981193'), ('Sonic Heroes', '0.00947033'), ('Doctor Eggman', '0.00733518'), ('Mario & Luigi: Superstar Saga', '0.00661749'), ('Costume', '0.00654856'), ('Hippopotamus', '0.00555962'), ('Playground', '0.00424002'), ('Pony', '0.00423429'), ('/m/0fhnl08', '0.00411413')]"
3yjzT9vK41E,"[('Cartoon', '0.462589'), ('Game', '0.343229'), ('Animation', '0.233726'), ('Video game', '0.123439'), ('Dance', '0.0556027'), ('Luigi', '0.0354097'), ('Princess Daisy', '0.0339237'), ('Sonic the Hedgehog', '0.0318442'), ('Strawberry', '0.0309524'), ('Toy', '0.0282002'), ('Princess Peach', '0.0262167'), ('Spider-Man', '0.023919'), ('Playground', '0.0201348'), ('Bowser Jr.', '0.0171946'), ('The Walt Disney Company', '0.0129096'), ('Kindergarten', '0.0125419'), ('Toddler', '0.0103668'), ('/m/0fhnl08', '0.0096785'), ('Bowser (character)', '0.00934931'), ('Hulk (comics)', '0.00889929')]"
450p7goxZqg,"[('Music video', '0.730595'), ('Video game', '0.050149'), ('Animation', '0.031086'), ('Wedding', '0.0280685'), ('Sonic the Hedgehog', '0.0127065'), ('Game', '0.0108289'), ('Piano', '0.00536671'), ('Photography', '0.00456187'), ('Trailer (promotion)', '0.00407445'), ('Black and white', '0.00341391'), ('Bride', '0.00304863'), ('Barbie', '0.00290258'), ('Wedding photography', '0.00268489'), ('Dance', '0.00182149'), ('Canon EOS 600D', '0.00170462'), ('Television advertisement', '0.00160236'), ('Performance art', '0.00149856'), ('Chipmunk', '0.00146876'), ('Touhou Project', '0.00134352'), ('Musician', '0.0012714')]"
